file_name,comment_text,stance_label,word_count,policy_domain,app_name,package_name,rating,policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,sentiment_label,cleaned_comment_text
,people in ludhiana often say that npegel girls education initiative helps poor and middle class families who had no support earlier whenever the topic comes up in public meetings,for,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Punjab,Ludhiana,social_media_post,,NGO_rep,Positive,
SSG-2022-report.pdf,around 70 2 n 175521 households have some system in place to dispose the solid waste generated from their houses and this is 75 4 for liquid waste,neutral,,,,,,,,,,,,,,,
,from the perspective of officials in lucknow national food security act pds seems useful for some groups but others are left out when asked in local meetings and discussions,neutral,,,,,,P014,National Food Security Act / PDS,Food_Security,Uttar Pradesh,Lucknow,play_store_review,,official,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the teachers may be graduates post graduates m,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",4 5 retention retention rate is the percentage of school s first time enrolled students who continue at that school the next year,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,table 8 51 distribution of teaches as per their opinion on the sufficiency of teachers in their schools,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the situation needs a lot of improvement,neutral,,,,,,,,,,,,,,,
,people in kolkata often say that smart cities mission has potential but the government needs to fix practical issues according to informal surveys done by community groups,neutral,,,,,,P017,Smart Cities Mission,Urban_Infra,West Bengal,Kolkata,news_comment,,citizen,Neutral,
,people in chennai often say that ayushman bharat pm jay health insurance seems useful for some groups but others are left out whenever the topic comes up in public meetings,neutral,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Tamil Nadu,Chennai,news_comment,,citizen,Neutral,
,on the ground in guwahati it is observed that national education policy 2020 nep 2020 is one of the few schemes that actually reaches villages based on their day to day experience,for,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Assam,Guwahati,social_media_post,,employee,Positive,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",this has an adverse impact on implementation of the rte act,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,deserving and needy teachers should be given priority and they should be apprised of the requirements of the challenging job they are appointed for,neutral,,,,,,,,,,,,,,,
,on the ground in gurugram it is observed that smart cities mission seems useful for some groups but others are left out as reflected in recent conversations on social media,neutral,,,,,,P017,Smart Cities Mission,Urban_Infra,Haryana,Gurugram,play_store_review,,farmer,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,sometimes fund is received at march end,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,number of class rooms the number of class rooms available in each of the selected schools was ascertained,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the act provided a platform to bring children of all sections of society together and provide them an opportunity to avail best school level education,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the non teaching staffs were taken one each from different cadres posts by simple random sampling,neutral,,,,,,,,,,,,,,,
,from the perspective of parents in jaipur national food security act pds is one of the few schemes that actually reaches villages when asked in local meetings and discussions,for,,,,,,P014,National Food Security Act / PDS,Food_Security,Rajasthan,Jaipur,play_store_review,,parent,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has further been seen that all of them are satisfied with the arrangements in the hostels,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,a total of 87 560 key informants were interviewed across the country and 84 5 key informants reported that rural sanitation has improved after initiation of swachh bharat mission,for,,,,,,,,,,,,,,,
,on the ground in kolkata it is observed that pm kisan income support scheme feels more like a political advertisement than a real solution when asked in local meetings and discussions,against,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,West Bengal,Kolkata,social_media_post,,NGO_rep,Negative,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",table 4 13 admissions in entry class in sample schools from 2015 to 2018 in urban karnataka year admission taken left out without tc boys girls total boys girls total no,neutral,,,,,,,,,,,,,,,
,according to feedback collected in mumbai kasturba gandhi balika vidyalaya kgbv has mixed results and people are still trying to understand its impact as reflected in recent conversations on social media,neutral,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Maharashtra,Mumbai,news_comment,,shopkeeper,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the girls have been asked during the course of the survey whether they have 140 attended any remedial classes or not,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",section 9 of the act provides that every local authority would maintain records of children up to the age of 14 years residing within its jurisdiction,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,kgbvs coule not be compared with jnvs nvdue to different set of objectives 3,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,cooking has to be done only by them and in their absence by hiring proper 43 cooks from the market and teacher should not be engaged in cooking activities,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,more than 90 percent of the students in rajasthan have said that they are celebrating the festivals in their schools,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,more than three fourth of the teachers in the selected kgbvs possess the technical qualification of b ed,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,six participating states also cited the guidelines issued by the ministry of education in 2019 for school nutrition gardens as the policy for agricultural engagement within the mdm scheme,against,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,she was a class vi drop out student and was admitted at kgbv hapjan in the year 2010,neutral,,,,,,,,,,,,,,,
,on the ground in jaipur it is observed that sukanya samriddhi account scheme has created more confusion than benefit for common people,against,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Rajasthan,Jaipur,survey_feedback,,employee,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,75 social taboos it was investigated in the kgbvs whether taboos regarding menstruation is observed among the girls in the kgbv or they are discussed among them in the school,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,we were taught life skill education we used to think why do we need this,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,one fifth of the students in uttar pradesh have said that there is no study hour in their hostels,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the successful applicants were informed about the school allotted for admission under ews dg category through sms on their registered mobile number,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,fixing specific day and time for the meeting of guardians and children,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,the participation rate was highest in the northeastern zone with just one state abstaining from the survey table 5 2 2 data analysis is primarily based on the finalized data from the state survey of school meal programs in india 2020,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,there is a need to build capacities within the kgbv to have a prefect management group which can assess the credibility of the agency,neutral,,,,,,,,,,,,,,,
,according to feedback collected in kolkata national food security act pds is a step in the right direction and should be strengthened further based on their day to day experience,for,,,,,,P014,National Food Security Act / PDS,Food_Security,West Bengal,Kolkata,play_store_review,,parent,Positive,
,flexible subject choices will help students,for,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Tamil Nadu,Coimbatore,survey_report,Survey – School Meals,NGO_rep,Positive,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",it is hoped that the insights generated through research findings of this survey will help in designing focused interventions to improve implementation of the section 12 1 c of the rte act in the states,neutral,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,academic incentives for faculty participation in community based participatory research,neutral,,,,,,,,,,,,,,,
,according to feedback collected in chennai npegel girls education initiative helps poor and middle class families who had no support earlier,for,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Tamil Nadu,Chennai,play_store_review,,farmer,Positive,
,people in gurugram often say that beti bachao beti padhao bbbp is one of the few schemes that actually reaches villages as reflected in recent conversations on social media,for,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Haryana,Gurugram,play_store_review,,shopkeeper,Positive,
,according to feedback collected in kolkata swachh survekshan grameen swachh bharat has created more confusion than benefit for common people as reflected in recent conversations on social media,against,,,,,,P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,West Bengal,Kolkata,survey_feedback,,farmer,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,as on august 2018 3703 kasturba gandhi balika vidyalayas kgbvs were sanctioned out of which 3697 are operational enrolling 3 78 lakh girls,neutral,,,,,,,,,,,,,,,
,from the perspective of shopkeepers in kolkata rte act 12 1 c ews quota is a step in the right direction and should be strengthened further whenever the topic comes up in public meetings,for,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,West Bengal,Kolkata,news_comment,,shopkeeper,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,i can spend the entire day with my books without getting bored she prefers to stay in hostel even during festival periods and devote the time for study,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,our thanks go to the officials in the hrd vertical of niti aayog who have given valuable suggestions to finalise the tools and the sample selection and to the officials of governance and research vertical for their support to carry out the study,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the school claims the reimbursement through online software and forward to the block education officer who in turn verifies and approves the claim then submits to the development and research services pvt,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",they must ensure that the school management committees smcs are constituted and remain functional,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the same was agreed and 6 kgbvs per state was fixed as sample size,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the commissioner for public instruction is responsible for its overall implementation in the state,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,table 4 66 distribution of ex students as per the number of years they have spent in kgbv state 1 0 2 0 3 0 4 0 4 total assam 0 0 18 11 1 30 0 0 0 0 60 0 36 7 3 3 100 0 normally a girl is expected to spend three years in kgbv,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,kasturba gandhi balika vidyalaya scheme was merged with sarva shiksha ssa in the xiith plan with effect from 1st april 2007,neutral,,,,,,,,,,,,,,,
,on the ground in lucknow it is observed that jal jeevan mission jjm reduced our daily struggles and brought some relief as reflected in recent conversations on social media,for,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Uttar Pradesh,Lucknow,survey_feedback,,teacher,Positive,
,from the perspective of employees in chennai sukanya samriddhi account scheme has genuinely improved access for ordinary people,for,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Tamil Nadu,Chennai,play_store_review,,employee,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,hand wash counselling is given cleaning agents are used,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",of schools applied for reimbursement of funds 9 9 10 no,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",60 as per interaction with deos only tuition fee was free for the ews dg category of students admitted under section 12 1 c of rte act 2009 the students had to pay for their lunch fee bus fare books dress and notebooks etc,neutral,,,,,,,,,,,,,,,
,in gurugram many shopkeepers feel that electric vehicle ev policy fame ii reduced our daily struggles and brought some relief when asked in local meetings and discussions,for,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Haryana,Gurugram,survey_feedback,,shopkeeper,Positive,
,people in kolkata often say that mid day meal scheme mdm has genuinely improved access for ordinary people,for,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,West Bengal,Kolkata,social_media_post,,teacher,Positive,
,on the ground in kolkata it is observed that electric vehicle ev policy fame ii could become effective if local officials take it seriously according to informal surveys done by community groups,neutral,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,West Bengal,Kolkata,play_store_review,,official,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the community can motivate some economically better off member of the village to contribute towards the maintenance of kgbvs,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,in total there are 2 6 million cooks cum helpers cchs hired under the mdm scheme,neutral,,,,,,,,,,,,,,,
,people in gurugram often say that smart cities mission has made real difference on the ground in our area based on their day to day experience,for,,,,,,P017,Smart Cities Mission,Urban_Infra,Haryana,Gurugram,social_media_post,,NGO_rep,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the four states from each region were selected having districts with 20 percent of muslim population and low female literacy rates than the national female literacy rates that is 65 46,neutral,,,,,,,,,,,,,,,
,from the perspective of shopkeepers in new delhi ayushman bharat pm jay health insurance is a step in the right direction and should be strengthened further according to informal surveys done by community groups,for,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Delhi,New Delhi,news_comment,,shopkeeper,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,bank account it has been asked from the kgbvs whether a separate bank account is being kept for kgbv funds or not,neutral,,,,,,,,,,,,,,,
,on the ground in bengaluru it is observed that mid day meal scheme mdm has genuinely improved access for ordinary people based on their day to day experience,for,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Karnataka,Bengaluru,news_comment,,employee,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,but still they don t get sufficient amount of salary commensurate with their work,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,this is done so that girls pass out from kgbvs are able to continue their studies and parents feel confident about their security,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,infrastructure and facilities it is important to have adequate and well maintained buildings,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",type of information that state governments collected on rte portal included tuition fee cost of text books uniforms learning material number of available development research services pvt,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,there had been no drop out of students in classes vi to viii in chhattisgarh and scs are admitted more,neutral,,,,,,,,,,,,,,,
,people in lucknow often say that jal jeevan mission jjm has genuinely improved access for ordinary people whenever the topic comes up in public meetings,for,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Uttar Pradesh,Lucknow,social_media_post,,official,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,thus it is seen that in kgbv schools home works are given regularly and the home works and notebooks are being checked regularly,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",parents can also file their grievances complaints on the grms portal at development and research services pvt,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been seen that the examinations were conducted in the month of january february in assam,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,none of the 12 teachers has said that the interactions need improvement,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,manjima barvah warden cum teacher kgbv dhekiajuli ward 1 sonitpur 8638956884 mrs,neutral,,,,,,,,,,,,,,,
,according to feedback collected in kolkata goods and services tax gst could become effective if local officials take it seriously whenever the topic comes up in public meetings,neutral,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,West Bengal,Kolkata,news_comment,,shopkeeper,Neutral,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",in 2019 the first computerised draw of lots for cwd applicants would take place on 21 february the same for ews dg is scheduled for 27 february,neutral,,,,,,,,,,,,,,,
,according to feedback collected in bengaluru smart cities mission has mixed results and people are still trying to understand its impact based on their day to day experience,neutral,,,,,,P017,Smart Cities Mission,Urban_Infra,Karnataka,Bengaluru,play_store_review,,employee,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,national evaluation of kasturba gandhi balika vidyalayas kgbv conducted by the department of school education and literacy ministry of human resource development 2007,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,girls need to be trained on adolescent and social issues as well as on life skills to equip them to cope with stress emotions and to fight violence,against,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,the statistical tool used by the researcher is graphical representation,neutral,,,,,,,,,,,,,,,
,on the ground in new delhi it is observed that jal jeevan mission jjm has potential but the government needs to fix practical issues as reflected in recent conversations on social media,neutral,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Delhi,New Delhi,social_media_post,,farmer,Neutral,
,according to feedback collected in lucknow kasturba gandhi balika vidyalaya kgbv has too much paperwork and corruption at local level whenever the topic comes up in public meetings,against,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Uttar Pradesh,Lucknow,social_media_post,,farmer,Negative,
,from the perspective of officials in guwahati pm kisan income support scheme helps poor and middle class families who had no support earlier according to informal surveys done by community groups,for,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Assam,Guwahati,play_store_review,,official,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,since these initiatives and innovations are local specific the state governments should conceive generate and seek public private partnership in this respect,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",one or two letters are different in any name in some document,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,private schools had lower teacher to student ratios and lower rates of teacher absence than public schools and by 2003 28 of the population of rural india had access to a private school within their village,neutral,,,,,,,,,,,,,,,
,according to feedback collected in bengaluru smart cities mission has mixed results and people are still trying to understand its impact,neutral,,,,,,P017,Smart Cities Mission,Urban_Infra,Karnataka,Bengaluru,social_media_post,,farmer,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,most of the girls wants to study further and for that it is very important to give them scholarship on time,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,around 84 0 of citizens who participated in the survey said that sanitation situation has improved in their villages since the launch of swachh bharat mission,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,there must be separate bank account for kgbv funds in case of each kgbv,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,compare kgbv norms of the goi scheme against state guidelines,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,table 5 63 distribution of girls as per their ranking of the extra class room activities,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,o any cost effective measures adopted highlighting the same,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in this chapter we present a sample of success stories as an illustration,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",63 background knowledge and experience situation and environment as well as learning goals set by the student and teacher,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,only one out of the 12 teachers is permanent,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the consensus among the experts was to raise this amount up to rs 750 per day per girl i e,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,use of computers by girls next it was probed from the students the frequency of the usage of computers by them,neutral,,,,,,,,,,,,,,,
,in new delhi many teachers feel that national education policy 2020 nep 2020 reduced our daily struggles and brought some relief as reflected in recent conversations on social media,for,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Delhi,New Delhi,survey_feedback,,teacher,Positive,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",2 10 financial implications section 12 of the act provides that an unaided school shall admit children belonging to wsdg in the neighborhood in class i to the extent of at least 25 per cent of the strength of that class,neutral,,,,,,,,,,,,,,,
,according to feedback collected in jaipur digital india mission seems useful for some groups but others are left out whenever the topic comes up in public meetings,neutral,,,,,,P009,Digital India Mission,Digital_Governance,Rajasthan,Jaipur,play_store_review,,farmer,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,a committee is notified by the deputy commissioner to select candidates adhering to all the procedures and conducting written exam and interview and selecting candidates on merit basis as per guideline provided from the mission director,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has also been all the 12 teachers interviewed were satisfied about the student teacher ratio,neutral,,,,,,,,,,,,,,,
,in guwahati many farmers feel that smart cities mission looks good on paper but implementation is very weak whenever the topic comes up in public meetings,against,,,,,,P017,Smart Cities Mission,Urban_Infra,Assam,Guwahati,play_store_review,,farmer,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,goi may think of earmarking the fund meant for kgbv separately,neutral,,,,,,,,,,,,,,,
,on the ground in mumbai it is observed that national food security act pds seems useful for some groups but others are left out based on their day to day experience,neutral,,,,,,P014,National Food Security Act / PDS,Food_Security,Maharashtra,Mumbai,play_store_review,,NGO_rep,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,244 the cases of dissatisfaction though minimal should be taken note of and steps to improve the upkeep the facilities to get the best satisfaction of the girls have to be taken so that the girls will be attracted to the kgbvs,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",were provided free by only some schools total 25 rural 20 urban development and research services pvt,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,109 hostel all the kgbvs selected have got a hostel except in one case where the hostel is 500 meters away from the school,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the website gives all the details about students finally selected for admission school wise for general seats as well as ews dg category seats,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,professional qualification of the staff interviewed the teaching staffs are expected to possess the professional qualification b ed or m ed or any other diploma or degree,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,1 2 1 exclusion inclusion and equity problems and solutions i short term there is a need to adopt the gender sensitive approach of mahila samakhya to the kgbv schools,against,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",urban area the situation in urban area is better than that noted in rural area schools,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,243 girls participation in cleaning activities it is possible in the hostels that the children are engaged in various cleaning activities,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",34 respect of the amount received by them as reimbursement under sub section 2 of section 12 of the act,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been seen that in all the selected schools the parent teacher association is functioning and the performance of the girls is invariably discussed in the said meetings,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,an attempt has been made to get an idea on the impact of food on the health of the inmates of the hostels from the in charge of the schools,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",in this regard active cooperation is also sought from public representatives and anganwadi workers,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,ipsos conducted state level workshops to inform engage familiarize and support the state and district level officials on the various facets of the survey methodology survey process and indicators of the ssg2022 protocol,neutral,,,,,,,,,,,,,,,
,on the ground in new delhi it is observed that electric vehicle ev policy fame ii has potential but the government needs to fix practical issues whenever the topic comes up in public meetings,neutral,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Delhi,New Delhi,social_media_post,,citizen,Neutral,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,the survey also aims to expand global knowledge on the topic of school feeding inspire further research and identify peer to peer learning opportunities,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",3 2 3 interaction with parents interaction with parents revealed that the process of admission at the entry level was online,neutral,,,,,,,,,,,,,,,
,from the perspective of farmers in lucknow pm kisan income support scheme has too much paperwork and corruption at local level according to informal surveys done by community groups,against,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Uttar Pradesh,Lucknow,play_store_review,,farmer,Negative,
,in ludhiana many officials feel that data protection dpdp act has genuinely improved access for ordinary people,for,,,,,,P018,Data Protection / DPDP Act,Data_Protection,Punjab,Ludhiana,social_media_post,,official,Positive,
,neutral view,neutral,,,,,,,,,,,,,,,
,from the perspective of employees in jaipur ayushman bharat pm jay health insurance has many loopholes and people are being harassed instead of helped as reflected in recent conversations on social media,against,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Rajasthan,Jaipur,play_store_review,,employee,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the consolidated picture in this regard is presented in the tables below,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,field planning and activities field work was carried out by experienced investigators in our panel from the local areas of the concerned states,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,some of such organisations are unicef save the children plan india educate girls nse partnership with unfpa is under process,neutral,,,,,,,,,,,,,,,
,according to feedback collected in gurugram rte act 12 1 c ews quota has too much paperwork and corruption at local level as reflected in recent conversations on social media,against,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Haryana,Gurugram,play_store_review,,farmer,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the responses received in the process have been consolidated and presented in the table below,neutral,,,,,,,,,,,,,,,
